"","codcomp","depto","secc","seg","zona","codloc","nomdepto","nomloc","nombarrioi","ccz","v_tot","v_tot_oc","v_tot_des","v_par","v_par_oc","v_par_des","v_col","v_col_oc","v_col_des","p_tot","p_tot_fem","p_tot_masc","p_part","p_part_fem","p_part_masc","p_col","p_col_fem","p_col_masc"
"161","0121002601","01","21","002","601","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","0121048850","01","21","048","850","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",33,32,1,33,32,1,0,0,0,109,54,55,97,51,46,0,0,0
"163","0118217010","01","18","217","010","01020","MONTEVIDEO","MONTEVIDEO","POCITOS","05",157,134,23,157,134,23,0,0,0,295,162,133,290,159,131,0,0,0
"164","0118212008","01","18","212","008","01020","MONTEVIDEO","MONTEVIDEO","PUNTA CARRETAS","05",65,57,8,65,57,8,0,0,0,106,61,45,105,60,45,0,0,0
"165","0113046853","01","13","046","853","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",1,1,0,1,1,0,0,0,0,4,2,2,4,2,2,0,0,0
"166","0114212003","01","14","212","003","01020","MONTEVIDEO","MONTEVIDEO","PRADO, NUEVA SAVONA","16",60,51,9,60,51,9,0,0,0,122,72,50,115,66,49,0,0,0
"167","0114003006","01","14","003","006","01020","MONTEVIDEO","MONTEVIDEO","CAPURRO, BELLA VISTA","16",55,54,1,55,54,1,0,0,0,132,67,65,129,65,64,0,0,0
"168","0113030403","01","13","030","403","01020","MONTEVIDEO","MONTEVIDEO","CERRO","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","0112127009","01","12","127","009","01020","MONTEVIDEO","MONTEVIDEO","REDUCTO","03",110,96,14,108,94,14,2,2,0,229,116,113,197,104,93,25,11,14
"170","0121136009","01","21","136","009","01020","MONTEVIDEO","MONTEVIDEO","PASO DE LAS DURANAS","13",14,13,1,14,13,1,0,0,0,37,21,16,34,20,14,0,0,0
"171","0121129873","01","21","129","873","01020","MONTEVIDEO","MONTEVIDEO","CONCILIACION","13",91,88,3,91,88,3,0,0,0,215,121,94,206,115,91,0,0,0
"172","0121129604","01","21","129","604","01020","MONTEVIDEO","MONTEVIDEO","CONCILIACION","13",78,74,4,78,74,4,0,0,0,249,134,115,235,126,109,0,0,0
"173","0120130603","01","20","130","603","01020","MONTEVIDEO","MONTEVIDEO","BELVEDERE","14",20,20,0,20,20,0,0,0,0,39,16,23,37,15,22,0,0,0
"174","0113031010","01","13","031","010","01020","MONTEVIDEO","MONTEVIDEO","CERRO","17",17,16,1,17,16,1,0,0,0,52,28,24,43,22,21,0,0,0
"175","0901001008","09","01","001","008","09220","LAVALLEJA","MINAS","N/A","N/A",54,53,1,54,53,1,0,0,0,96,52,44,86,49,37,0,0,0
"176","0199071010","01","99","071","010","01020","MONTEVIDEO","MONTEVIDEO","VILLA GARCIA, MANGA RUR.","09",107,104,3,107,104,3,0,0,0,305,142,163,226,109,117,0,0,0
"177","0199002402","01","99","002","402","01020","MONTEVIDEO","MONTEVIDEO","PTA. RIELES, BELLA ITALIA","09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","0199065851","01","99","065","851","01020","MONTEVIDEO","MONTEVIDEO","LAS CANTERAS","09",10,5,5,9,5,4,1,0,1,16,7,9,8,5,3,0,0,0
"179","0199072850","01","99","072","850","01020","MONTEVIDEO","MONTEVIDEO","VILLA GARCIA, MANGA RUR.","09",73,65,8,73,65,8,0,0,0,203,101,102,188,92,96,0,0,0
"180","0115001009","01","15","001","009","01020","MONTEVIDEO","MONTEVIDEO","CORDON","02",36,36,0,34,34,0,2,2,0,123,68,55,74,38,36,39,25,14
"181","0199072408","01","99","072","408","01020","MONTEVIDEO","MONTEVIDEO","VILLA GARCIA, MANGA RUR.","09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","0803006003","08","03","006","003","08900","FLORIDA","RURAL","N/A","N/A",29,10,19,29,10,19,0,0,0,26,12,14,26,12,14,0,0,0
"183","0113031005","01","13","031","005","01020","MONTEVIDEO","MONTEVIDEO","CERRO","17",52,42,10,52,42,10,0,0,0,106,55,51,100,53,47,0,0,0
"184","1801122852","18","01","122","852","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",24,22,2,24,22,2,0,0,0,69,32,37,62,29,33,0,0,0
"185","1001044021","10","01","044","021","10020","MALDONADO","MALDONADO","N/A","N/A",82,78,4,82,78,4,0,0,0,220,113,107,213,108,105,0,0,0
"186","0116014001","01","16","014","001","01020","MONTEVIDEO","MONTEVIDEO","TRES OMBUES, VICTORIA","14",33,33,0,33,33,0,0,0,0,158,81,77,137,72,65,0,0,0
"187","0199065604","01","99","065","604","01020","MONTEVIDEO","MONTEVIDEO","LAS CANTERAS","09",1,1,0,1,1,0,0,0,0,21,7,14,4,1,3,0,0,0
"188","0199099022","01","99","099","022","01020","MONTEVIDEO","MONTEVIDEO","VILLA GARCIA, MANGA RUR.","09",27,27,0,27,27,0,0,0,0,59,35,24,58,35,23,0,0,0
"189","0124221013","01","24","221","013","01020","MONTEVIDEO","MONTEVIDEO","PQUE. BATLLE, V. DOLORES","04",122,113,9,122,113,9,0,0,0,241,134,107,235,132,103,0,0,0
"190","0199108503","01","99","108","503","01020","MONTEVIDEO","MONTEVIDEO","BAÑADOS DE CARRASCO","09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","0117006045","01","17","006","045","01020","MONTEVIDEO","MONTEVIDEO","CASAVALLE","11",34,34,0,34,34,0,0,0,0,129,62,67,78,39,39,0,0,0
"192","0110128051","01","10","128","051","01020","MONTEVIDEO","MONTEVIDEO","MALVIN NORTE","06",24,24,0,24,24,0,0,0,0,69,42,27,68,42,26,0,0,0
"193","0110075600","01","10","075","600","01020","MONTEVIDEO","MONTEVIDEO","CARRASCO","08",49,43,6,47,41,6,2,2,0,110,54,56,100,46,54,8,6,2
"194","0104204012","01","04","204","012","01020","MONTEVIDEO","MONTEVIDEO","BARRIO SUR","01",118,101,17,116,99,17,2,2,0,246,114,132,168,88,80,70,22,48
"195","0114023014","01","14","023","014","01020","MONTEVIDEO","MONTEVIDEO","CAPURRO, BELLA VISTA","16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","0115108008","01","15","108","008","01020","MONTEVIDEO","MONTEVIDEO","CORDON","02",95,92,3,95,92,3,0,0,0,134,80,54,130,77,53,0,0,0
"197","0110127005","01","10","127","005","01020","MONTEVIDEO","MONTEVIDEO","BUCEO","06",72,69,3,72,69,3,0,0,0,137,67,70,133,66,67,0,0,0
"198","0117001406","01","17","001","406","01020","MONTEVIDEO","MONTEVIDEO","MANGA","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","0119111001","01","19","111","001","01020","MONTEVIDEO","MONTEVIDEO","VILLA MUÑOZ, RETIRO","02",70,43,27,70,43,27,0,0,0,124,62,62,120,59,61,0,0,0
"200","0108003010","01","08","003","010","01020","MONTEVIDEO","MONTEVIDEO","AGUADA","03",41,38,3,41,38,3,0,0,0,79,39,40,74,37,37,0,0,0
"201","0115214005","01","15","214","005","01020","MONTEVIDEO","MONTEVIDEO","PALERMO","02",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","0199204400","01","99","204","400","01020","MONTEVIDEO","MONTEVIDEO","BAÑADOS DE CARRASCO","09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","0124217017","01","24","217","017","01020","MONTEVIDEO","MONTEVIDEO","BUCEO","05",59,46,13,59,46,13,0,0,0,116,67,49,113,66,47,0,0,0
"204","0120039420","01","20","039","420","01020","MONTEVIDEO","MONTEVIDEO","PRADO, NUEVA SAVONA","16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","0109011004","01","09","011","004","01020","MONTEVIDEO","MONTEVIDEO","LEZICA, MELILLA","12",49,48,1,49,48,1,0,0,0,134,73,61,121,65,56,0,0,0
"206","0118010006","01","18","010","006","01020","MONTEVIDEO","MONTEVIDEO","PARQUE RODO","02",134,123,11,134,123,11,0,0,0,235,131,104,227,128,99,0,0,0
"207","0111091076","01","11","091","076","01020","MONTEVIDEO","MONTEVIDEO","VILLA GARCIA, MANGA RUR.","09",31,29,2,31,29,2,0,0,0,70,36,34,70,36,34,0,0,0
"208","0120122020","01","20","122","020","01020","MONTEVIDEO","MONTEVIDEO","BELVEDERE","14",44,38,6,44,38,6,0,0,0,122,57,65,118,56,62,0,0,0
"209","0111092856","01","11","092","856","01020","MONTEVIDEO","MONTEVIDEO","VILLA GARCIA, MANGA RUR.","09",14,9,5,14,9,5,0,0,0,23,10,13,23,10,13,0,0,0
"210","0110129850","01","10","129","850","01020","MONTEVIDEO","MONTEVIDEO","MALVIN","06",66,61,5,66,61,5,0,0,0,144,77,67,125,67,58,0,0,0
"211","0120231701","01","20","231","701","01020","MONTEVIDEO","MONTEVIDEO","BELVEDERE","14",87,75,12,84,72,12,3,3,0,169,88,81,156,82,74,0,0,0
"212","0113033826","01","13","033","826","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",13,13,0,13,13,0,0,0,0,28,13,15,28,13,15,0,0,0
"213","0117001402","01","17","001","402","01020","MONTEVIDEO","MONTEVIDEO","MANGA","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","0120138011","01","20","138","011","01020","MONTEVIDEO","MONTEVIDEO","PRADO, NUEVA SAVONA","14",50,47,3,50,47,3,0,0,0,101,45,56,96,44,52,0,0,0
"215","0118217012","01","18","217","012","01020","MONTEVIDEO","MONTEVIDEO","POCITOS","05",2,2,0,2,2,0,0,0,0,5,3,2,4,2,2,0,0,0
"216","0120125007","01","20","125","007","01020","MONTEVIDEO","MONTEVIDEO","NUEVO PARIS","14",70,67,3,70,67,3,0,0,0,179,83,96,158,75,83,0,0,0
"217","0122114003","01","22","114","003","01020","MONTEVIDEO","MONTEVIDEO","CERRITO","11",44,39,5,44,39,5,0,0,0,110,55,55,105,54,51,0,0,0
"218","0108010010","01","08","010","010","01020","MONTEVIDEO","MONTEVIDEO","AGUADA","01",1,1,0,1,1,0,0,0,0,2,0,2,1,0,1,0,0,0
"219","0122130007","01","22","130","007","01020","MONTEVIDEO","MONTEVIDEO","VILLA ESPAÑOLA","11",105,96,9,105,96,9,0,0,0,248,126,122,219,114,105,0,0,0
"220","0122128851","01","22","128","851","01020","MONTEVIDEO","MONTEVIDEO","MERCADO MODELO, BOLIVAR","11",30,27,3,30,27,3,0,0,0,62,32,30,61,31,30,0,0,0
"221","0109003002","01","09","003","002","01020","MONTEVIDEO","MONTEVIDEO","LEZICA, MELILLA","12",61,55,6,61,55,6,0,0,0,178,96,82,158,90,68,0,0,0
"222","0109003005","01","09","003","005","01020","MONTEVIDEO","MONTEVIDEO","LEZICA, MELILLA","12",34,34,0,34,34,0,0,0,0,104,56,48,86,47,39,0,0,0
"223","0109003012","01","09","003","012","01020","MONTEVIDEO","MONTEVIDEO","LEZICA, MELILLA","12",13,13,0,13,13,0,0,0,0,48,26,22,41,22,19,0,0,0
"224","0122010801","01","22","010","801","01020","MONTEVIDEO","MONTEVIDEO","CERRITO","11",55,47,8,55,47,8,0,0,0,105,59,46,97,57,40,0,0,0
"225","0122010800","01","22","010","800","01020","MONTEVIDEO","MONTEVIDEO","CERRITO","11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","0122006004","01","22","006","004","01020","MONTEVIDEO","MONTEVIDEO","BRAZO ORIENTAL","11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","0122007009","01","22","007","009","01020","MONTEVIDEO","MONTEVIDEO","CERRITO","11",30,24,6,30,24,6,0,0,0,60,35,25,53,33,20,0,0,0
"228","0122007008","01","22","007","008","01020","MONTEVIDEO","MONTEVIDEO","CERRITO","11",59,52,7,59,52,7,0,0,0,101,47,54,95,45,50,0,0,0
"229","0122008004","01","22","008","004","01020","MONTEVIDEO","MONTEVIDEO","CERRITO","11",9,8,1,8,7,1,1,1,0,6,4,2,6,4,2,0,0,0
"230","0119111011","01","19","111","011","01020","MONTEVIDEO","MONTEVIDEO","VILLA MUÑOZ, RETIRO","02",37,33,4,36,32,4,1,1,0,92,46,46,78,40,38,9,5,4
"231","0122125008","01","22","125","008","01020","MONTEVIDEO","MONTEVIDEO","MERCADO MODELO, BOLIVAR","03",18,17,1,18,17,1,0,0,0,32,17,15,30,17,13,0,0,0
"232","0109006856","01","09","006","856","01020","MONTEVIDEO","MONTEVIDEO","LEZICA, MELILLA","12",22,22,0,22,22,0,0,0,0,97,53,44,70,43,27,0,0,0
"233","0110006003","01","10","006","003","01020","MONTEVIDEO","MONTEVIDEO","UNION","06",80,76,4,80,76,4,0,0,0,185,100,85,177,97,80,0,0,0
"234","0120231008","01","20","231","008","01020","MONTEVIDEO","MONTEVIDEO","BELVEDERE","14",67,66,1,67,66,1,0,0,0,144,79,65,142,79,63,0,0,0
"235","0116041024","01","16","041","024","01020","MONTEVIDEO","MONTEVIDEO","PASO DE LA ARENA","18",30,29,1,30,29,1,0,0,0,79,41,38,75,39,36,0,0,0
"236","0117005035","01","17","005","035","01020","MONTEVIDEO","MONTEVIDEO","MANGA","11",16,16,0,16,16,0,0,0,0,68,37,31,62,34,28,0,0,0
"237","0109035851","01","09","035","851","01020","MONTEVIDEO","MONTEVIDEO","COLON SURESTE, ABAYUBA","12",26,26,0,26,26,0,0,0,0,43,24,19,38,20,18,0,0,0
"238","0117109032","01","17","109","032","01020","MONTEVIDEO","MONTEVIDEO","LAS ACACIAS","11",20,20,0,20,20,0,0,0,0,37,21,16,37,21,16,0,0,0
"239","0117111021","01","17","111","021","01020","MONTEVIDEO","MONTEVIDEO","LAS ACACIAS","11",25,24,1,25,24,1,0,0,0,72,39,33,60,32,28,0,0,0
"240","0109047810","01","09","047","810","01020","MONTEVIDEO","MONTEVIDEO","COLON CENTRO Y NOROESTE","12",16,15,1,16,15,1,0,0,0,22,10,12,22,10,12,0,0,0
"241","0109047030","01","09","047","030","01020","MONTEVIDEO","MONTEVIDEO","COLON CENTRO Y NOROESTE","12",39,39,0,39,39,0,0,0,0,94,51,43,94,51,43,0,0,0
"242","0117129801","01","17","129","801","01020","MONTEVIDEO","MONTEVIDEO","CASAVALLE","11",2,2,0,2,2,0,0,0,0,16,9,7,4,2,2,0,0,0
"243","0117129851","01","17","129","851","01020","MONTEVIDEO","MONTEVIDEO","CASAVALLE","11",14,14,0,14,14,0,0,0,0,78,40,38,47,26,21,0,0,0
"244","0112136001","01","12","136","001","01020","MONTEVIDEO","MONTEVIDEO","LARRAÑAGA","03",63,57,6,61,55,6,2,2,0,131,62,69,128,61,67,0,0,0
"245","0117225001","01","17","225","001","01020","MONTEVIDEO","MONTEVIDEO","LAS ACACIAS","11",68,54,14,68,54,14,0,0,0,150,80,70,128,66,62,0,0,0
"246","0117330011","01","17","330","011","01020","MONTEVIDEO","MONTEVIDEO","CASAVALLE","11",38,36,2,38,36,2,0,0,0,128,68,60,105,59,46,0,0,0
"247","1405120700","14","05","120","700","14900","ROCHA","RURAL","N/A","N/A",15,6,9,15,6,9,0,0,0,12,5,7,12,5,7,0,0,0
"248","0110246006","01","10","246","006","01020","MONTEVIDEO","MONTEVIDEO","MALVIN","07",77,72,5,76,71,5,1,1,0,175,100,75,159,87,72,15,13,2
"249","0113033814","01","13","033","814","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",7,7,0,7,7,0,0,0,0,14,7,7,14,7,7,0,0,0
"250","0111062855","01","11","062","855","01020","MONTEVIDEO","MONTEVIDEO","PTA. RIELES, BELLA ITALIA","09",17,14,3,17,14,3,0,0,0,39,16,23,39,16,23,0,0,0
"251","0120001005","01","20","001","005","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",18,14,4,18,14,4,0,0,0,43,23,20,36,20,16,0,0,0
"252","0111069800","01","11","069","800","01020","MONTEVIDEO","MONTEVIDEO","PTA. RIELES, BELLA ITALIA","09",25,24,1,25,24,1,0,0,0,86,50,36,80,47,33,0,0,0
"253","0111059009","01","11","059","009","01020","MONTEVIDEO","MONTEVIDEO","PTA. RIELES, BELLA ITALIA","09",41,38,3,41,38,3,0,0,0,99,50,49,92,46,46,0,0,0
"254","0110139855","01","10","139","855","01020","MONTEVIDEO","MONTEVIDEO","LAS CANTERAS","06",2,2,0,2,2,0,0,0,0,13,9,4,6,3,3,0,0,0
"255","0199021003","01","99","021","003","01020","MONTEVIDEO","MONTEVIDEO","UNION","09",27,26,1,27,26,1,0,0,0,78,37,41,72,32,40,0,0,0
"256","0199047018","01","99","047","018","01020","MONTEVIDEO","MONTEVIDEO","MAROÑAS, PARQUE GUARANI","09",17,17,0,17,17,0,0,0,0,49,25,24,45,23,22,0,0,0
"257","0117239806","01","17","239","806","01020","MONTEVIDEO","MONTEVIDEO","MANGA, TOLEDO CHICO","10",64,62,2,64,62,2,0,0,0,218,118,100,202,106,96,0,0,0
"258","0120006014","01","20","006","014","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","0310007855","03","10","007","855","03927","CANELONES","BOLIVAR","N/A","N/A",8,7,1,8,7,1,0,0,0,20,7,13,19,6,13,0,0,0
"260","0316207018","03","16","207","018","03521","CANELONES","BARROS BLANCOS","N/A","N/A",22,22,0,22,22,0,0,0,0,52,29,23,50,29,21,0,0,0
"261","0337242037","03","37","242","037","03953","CANELONES","LOMAS DE SOLYMAR","N/A","N/A",25,21,4,25,21,4,0,0,0,47,26,21,47,26,21,0,0,0
"262","0199306862","01","99","306","862","01020","MONTEVIDEO","MONTEVIDEO","BAÑADOS DE CARRASCO","09",7,6,1,7,6,1,0,0,0,25,12,13,25,12,13,0,0,0
"263","0120029009","01","20","029","009","01020","MONTEVIDEO","MONTEVIDEO","BELVEDERE","14",18,14,4,18,14,4,0,0,0,28,16,12,26,15,11,0,0,0
"264","0109014851","01","09","014","851","01020","MONTEVIDEO","MONTEVIDEO","LEZICA, MELILLA","12",23,23,0,23,23,0,0,0,0,61,36,25,58,34,24,0,0,0
"265","0113242862","01","13","242","862","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",22,18,4,22,18,4,0,0,0,35,18,17,35,18,17,0,0,0
"266","1704103004","17","04","103","004","17900","SORIANO","RURAL","N/A","N/A",10,7,3,10,7,3,0,0,0,6,4,2,6,4,2,0,0,0
"267","0116028851","01","16","028","851","01020","MONTEVIDEO","MONTEVIDEO","PASO DE LA ARENA","18",29,25,4,28,24,4,1,1,0,734,46,688,57,30,27,666,10,656
"268","0112104007","01","12","104","007","01020","MONTEVIDEO","MONTEVIDEO","BRAZO ORIENTAL","15",62,58,4,62,58,4,0,0,0,111,60,51,106,58,48,0,0,0
"269","0112204005","01","12","204","005","01020","MONTEVIDEO","MONTEVIDEO","BRAZO ORIENTAL","03",25,21,4,25,21,4,0,0,0,48,22,26,46,22,24,0,0,0
"270","0110064011","01","10","064","011","01020","MONTEVIDEO","MONTEVIDEO","CARRASCO","08",29,23,6,29,23,6,0,0,0,70,42,28,67,40,27,0,0,0
"271","0112206402","01","12","206","402","01020","MONTEVIDEO","MONTEVIDEO","JACINTO VERA","03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","0117633601","01","17","633","601","01020","MONTEVIDEO","MONTEVIDEO","MANGA, TOLEDO CHICO","10",51,51,0,51,51,0,0,0,0,139,64,75,133,62,71,0,0,0
"273","0109047006","01","09","047","006","01020","MONTEVIDEO","MONTEVIDEO","COLON CENTRO Y NOROESTE","12",57,55,2,57,55,2,0,0,0,122,70,52,116,66,50,0,0,0
"274","0114205017","01","14","205","017","01020","MONTEVIDEO","MONTEVIDEO","CAPURRO, BELLA VISTA","16",1,1,0,1,1,0,0,0,0,4,2,2,0,0,0,0,0,0
"275","1303201402","13","03","201","402","13522","RIVERA","TRANQUERAS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","0113234855","01","13","234","855","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",47,44,3,47,44,3,0,0,0,78,43,35,65,36,29,0,0,0
"277","0109047812","01","09","047","812","01020","MONTEVIDEO","MONTEVIDEO","COLON CENTRO Y NOROESTE","12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","0124121011","01","24","121","011","01020","MONTEVIDEO","MONTEVIDEO","PQUE. BATLLE, V. DOLORES","04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","0113532850","01","13","532","850","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",57,56,1,57,56,1,0,0,0,152,83,69,137,79,58,0,0,0
"280","0113012007","01","13","012","007","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",38,36,2,38,36,2,0,0,0,89,52,37,84,49,35,0,0,0
"281","0199042004","01","99","042","004","01020","MONTEVIDEO","MONTEVIDEO","FLOR DE MAROÑAS","09",38,34,4,38,34,4,0,0,0,85,37,48,80,36,44,0,0,0
"282","0110012001","01","10","012","001","01020","MONTEVIDEO","MONTEVIDEO","UNION","06",59,52,7,53,47,6,6,5,1,112,57,55,101,53,48,0,0,0
"283","0124027501","01","24","027","501","01020","MONTEVIDEO","MONTEVIDEO","PQUE. BATLLE, V. DOLORES","04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","0113044502","01","13","044","502","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","0122033500","01","22","033","500","01020","MONTEVIDEO","MONTEVIDEO","MERCADO MODELO, BOLIVAR","11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","0113044014","01","13","044","014","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",23,18,5,23,18,5,0,0,0,40,16,24,39,16,23,0,0,0
"287","0113044013","01","13","044","013","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"288","0112207010","01","12","207","010","01020","MONTEVIDEO","MONTEVIDEO","BRAZO ORIENTAL","03",50,44,6,50,44,6,0,0,0,91,48,43,91,48,43,0,0,0
"289","0121128858","01","21","128","858","01020","MONTEVIDEO","MONTEVIDEO","CONCILIACION","13",10,9,1,10,9,1,0,0,0,28,16,12,28,16,12,0,0,0
"290","0110051013","01","10","051","013","01020","MONTEVIDEO","MONTEVIDEO","PUNTA GORDA","07",47,41,6,47,41,6,0,0,0,93,43,50,89,42,47,0,0,0
"291","0101001600","01","01","001","600","01020","MONTEVIDEO","MONTEVIDEO","CIUDAD VIEJA","01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","0113050003","01","13","050","003","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",39,38,1,38,37,1,1,1,0,101,53,48,65,34,31,1,0,1
"293","0124109003","01","24","109","003","01020","MONTEVIDEO","MONTEVIDEO","POCITOS","05",195,178,17,195,178,17,0,0,0,333,189,144,328,186,142,0,0,0
"294","1606016405","16","06","016","405","16021","SAN JOSE","CIUDAD DEL PLATA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","1602203008","16","02","203","008","16621","SAN JOSE","RODRIGUEZ","N/A","N/A",21,18,3,21,18,3,0,0,0,36,21,15,34,20,14,0,0,0
"296","0105203012","01","05","203","012","01020","MONTEVIDEO","MONTEVIDEO","BARRIO SUR","01",138,116,22,138,116,22,0,0,0,238,120,118,234,120,114,0,0,0
"297","0113051025","01","13","051","025","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",15,15,0,15,15,0,0,0,0,46,22,24,38,18,20,0,0,0
"298","0120033006","01","20","033","006","01020","MONTEVIDEO","MONTEVIDEO","BELVEDERE","14",19,16,3,19,16,3,0,0,0,37,18,19,33,16,17,0,0,0
"299","0121215006","01","21","215","006","01020","MONTEVIDEO","MONTEVIDEO","SAYAGO","13",86,81,5,86,81,5,0,0,0,194,97,97,184,95,89,0,0,0
"300","0124122700","01","24","122","700","01020","MONTEVIDEO","MONTEVIDEO","PQUE. BATLLE, V. DOLORES","04",29,26,3,29,26,3,0,0,0,55,28,27,51,27,24,0,0,0
"301","0405010004","04","05","010","004","04900","CERRO LARGO","RURAL","N/A","N/A",9,5,4,4,0,4,5,5,0,0,0,0,0,0,0,0,0,0
"302","1002107855","10","02","107","855","10321","MALDONADO","SAN CARLOS","N/A","N/A",31,23,8,31,23,8,0,0,0,64,38,26,64,38,26,0,0,0
"303","1002106400","10","02","106","400","10321","MALDONADO","SAN CARLOS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","0117108038","01","17","108","038","01020","MONTEVIDEO","MONTEVIDEO","PIEDRAS BLANCAS","10",39,39,0,39,39,0,0,0,0,128,61,67,121,58,63,0,0,0
"305","0113236405","01","13","236","405","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","0113240019","01","13","240","019","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",16,16,0,16,16,0,0,0,0,45,28,17,44,28,16,0,0,0
"307","0113240609","01","13","240","609","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",41,40,1,41,40,1,0,0,0,136,67,69,126,62,64,0,0,0
"308","0113240611","01","13","240","611","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",13,10,3,13,10,3,0,0,0,35,17,18,35,17,18,0,0,0
"309","0110074006","01","10","074","006","01020","MONTEVIDEO","MONTEVIDEO","CARRASCO","08",26,19,7,26,19,7,0,0,0,60,26,34,56,22,34,0,0,0
"310","0117129805","01","17","129","805","01020","MONTEVIDEO","MONTEVIDEO","CASAVALLE","11",4,4,0,4,4,0,0,0,0,16,8,8,8,4,4,0,0,0
"311","0113019601","01","13","019","601","01020","MONTEVIDEO","MONTEVIDEO","CERRO","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","0109047862","01","09","047","862","01020","MONTEVIDEO","MONTEVIDEO","COLON CENTRO Y NOROESTE","12",23,23,0,23,23,0,0,0,0,49,23,26,49,23,26,0,0,0
"313","0117027501","01","17","027","501","01020","MONTEVIDEO","MONTEVIDEO","LAS ACACIAS","11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","1703612003","17","03","612","003","17900","SORIANO","RURAL","N/A","N/A",23,13,10,23,13,10,0,0,0,33,13,20,31,13,18,0,0,0
"315","0121104855","01","21","104","855","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","1703103007","17","03","103","007","17321","SORIANO","DOLORES","N/A","N/A",17,13,4,16,12,4,1,1,0,62,48,14,32,21,11,26,24,2
"317","0111062853","01","11","062","853","01020","MONTEVIDEO","MONTEVIDEO","PTA. RIELES, BELLA ITALIA","09",17,16,1,17,16,1,0,0,0,39,17,22,39,17,22,0,0,0
